Date.Day,Date.Full,Date.Month,Date.Year,Show.Name,Show.Theatre,Show.Type,Statistics.Attendance,Statistics.Capacity,Statistics.Gross,Statistics.Gross Potential,Statistics.Performances
6,12/6/2015,12,2015,Dames At Sea,Helen Hayes,Musical,1984,43,131588,24,8
6,12/6/2015,12,2015,Fiddler On The Roof 2015,Broadway,Musical,11935,87,1062494,68,0
6,12/6/2015,12,2015,Finding Neverland,Lunt-Fontanne,Musical,8680,72,867467,59,8
6,12/6/2015,12,2015,Fool For Love,Friedman,Play,3791,74,318741,48,8
6,12/6/2015,12,2015,Fun Home,Circle In The Square,Musical,5568,94,571715,72,8
6,12/6/2015,12,2015,Hamilton,Richard Rodgers,Musical,10732,102,1613691,121,8
6,12/6/2015,12,2015,Hand To God,Booth,Play,2573,42,190205,30,8
6,12/6/2015,12,2015,Jersey Boys,August Wilson,Musical,7127,73,741956,64,8
6,12/6/2015,12,2015,King Charles Iii,Music Box,Play,4918,63,569005,57,8
6,12/6/2015,12,2015,Kinky Boots,Al Hirschfeld,Musical,9155,80,1016279,73,8
6,12/6/2015,12,2015,Les Miserables '14,Imperial,Musical,7909,70,717333,61,8
6,12/6/2015,12,2015,Lord Of The Dance: Dangerous Games,Lyric,Special,4501,30,247621,16,8
6,12/6/2015,12,2015,Matilda,Shubert,Musical,8902,78,789026,59,8
6,12/6/2015,12,2015,Misery,Broadhurst,Play,6782,72,827287,66,8
6,12/6/2015,12,2015,On Your Feet!,Marquis,Musical,11445,88,1283093,83,8
6,12/6/2015,12,2015,School Of Rock,Winter Garden,Musical,10519,88,669028,46,1
6,12/6/2015,12,2015,Something Rotten!,St. James,Musical,9267,73,901887,64,8
6,12/6/2015,12,2015,Spring Awakening 2015,Brooks Atkinson,Musical,5149,63,390739,39,8
6,12/6/2015,12,2015,Sylvia,Cort,Play,5280,62,281084,31,8
6,12/6/2015,12,2015,The Book Of Mormon,Eugene O'Neill,Musical,8674,102,1536445,112,8
6,12/6/2015,12,2015,The Color Purple 2015,Jacobs,Musical,7275,87,738958,72,0
6,12/6/2015,12,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,5825,72,552862,61,8
6,12/6/2015,12,2015,The Gin Game 2015,Golden,Play,2897,52,218301,32,7
6,12/6/2015,12,2015,The Illusionists - Live On Broadway,Neil Simon,Special,6837,62,657334,53,8
6,12/6/2015,12,2015,The King And I 2015,Vivian Beaumont,Musical,7044,84,864141,71,8
6,12/6/2015,12,2015,The Lion King,Minskoff,Musical,13139,97,1983820,95,8
6,12/6/2015,12,2015,The Phantom Of The Opera,Majestic,Musical,8613,67,754615,50,8
6,12/6/2015,12,2015,Thérèse Raquin,Studio 54,Play,5005,61,410148,49,8
6,12/6/2015,12,2015,Wicked,Gershwin,Musical,13544,94,1683339,95,8
13,12/13/2015,12,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,5990,83,533825,56,8
13,12/13/2015,12,2015,A View From The Bridge 2015,Lyceum,Play,6492,77,541565,61,8
13,12/13/2015,12,2015,Aladdin,New Amsterdam,Musical,13435,97,1586494,90,8
13,12/13/2015,12,2015,Allegiance,Longacre,Musical,4960,59,398204,43,8
13,12/13/2015,12,2015,An American In Paris,Palace,Musical,10389,77,1274776,87,8
13,12/13/2015,12,2015,Beautiful,Stephen Sondheim,Musical,8030,98,1137047,93,8
13,12/13/2015,12,2015,Chicago,Ambassador,Musical,5917,68,497277,53,8
13,12/13/2015,12,2015,China Doll,Schoenfeld,Play,5991,93,922936,96,6
13,12/13/2015,12,2015,Dames At Sea,Helen Hayes,Musical,2133,46,116501,21,8
13,12/13/2015,12,2015,Fiddler On The Roof 2015,Broadway,Musical,11729,86,1047622,67,0
13,12/13/2015,12,2015,Finding Neverland,Lunt-Fontanne,Musical,8855,74,898499,61,8
13,12/13/2015,12,2015,Fool For Love,Friedman,Play,3467,78,250127,43,7
13,12/13/2015,12,2015,Fun Home,Circle In The Square,Musical,5194,88,582966,73,8
13,12/13/2015,12,2015,Hamilton,Richard Rodgers,Musical,10727,102,1639634,123,8
13,12/13/2015,12,2015,Hand To God,Booth,Play,3363,54,192647,31,8
13,12/13/2015,12,2015,Jersey Boys,August Wilson,Musical,6650,68,691898,60,8
13,12/13/2015,12,2015,King Charles Iii,Music Box,Play,5309,68,577162,58,8
13,12/13/2015,12,2015,Kinky Boots,Al Hirschfeld,Musical,8983,79,983039,74,8
13,12/13/2015,12,2015,Les Miserables '14,Imperial,Musical,7599,67,681566,58,8
13,12/13/2015,12,2015,Lord Of The Dance: Dangerous Games,Lyric,Special,5913,39,391608,26,8
13,12/13/2015,12,2015,Matilda,Shubert,Musical,8803,77,776648,58,8
13,12/13/2015,12,2015,Misery,Broadhurst,Play,6246,66,752623,60,8
13,12/13/2015,12,2015,On Your Feet!,Marquis,Musical,11752,90,1331812,86,8
13,12/13/2015,12,2015,School Of Rock,Winter Garden,Musical,10437,91,956818,67,8
13,12/13/2015,12,2015,Something Rotten!,St. James,Musical,9191,74,865216,62,8
13,12/13/2015,12,2015,Spring Awakening 2015,Brooks Atkinson,Musical,5514,67,380832,38,8
13,12/13/2015,12,2015,Sylvia,Cort,Play,5544,65,284988,31,8
13,12/13/2015,12,2015,The Book Of Mormon,Eugene O'Neill,Musical,8712,102,1593849,116,8
13,12/13/2015,12,2015,The Color Purple 2015,Jacobs,Musical,8370,100,696030,68,4
13,12/13/2015,12,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,6091,75,558174,62,8
13,12/13/2015,12,2015,The Gin Game 2015,Golden,Play,3763,67,356745,52,7
13,12/13/2015,12,2015,The Illusionists - Live On Broadway,Neil Simon,Special,7712,70,733199,59,8
13,12/13/2015,12,2015,The King And I 2015,Vivian Beaumont,Musical,6374,76,782810,64,8
13,12/13/2015,12,2015,The Lion King,Minskoff,Musical,13390,99,2008986,99,8
13,12/13/2015,12,2015,The Phantom Of The Opera,Majestic,Musical,8275,64,741288,49,8
13,12/13/2015,12,2015,Thérèse Raquin,Studio 54,Play,5001,61,369160,44,8
13,12/13/2015,12,2015,Wicked,Gershwin,Musical,13927,96,1732290,97,8
20,12/20/2015,12,2015,A Gentleman'S Guide To Love And Murder,Walter Kerr,Musical,5905,81,483171,50,8
20,12/20/2015,12,2015,A View From The Bridge 2015,Lyceum,Play,5888,70,485715,55,8
20,12/20/2015,12,2015,Aladdin,New Amsterdam,Musical,13510,98,1704819,99,8
20,12/20/2015,12,2015,Allegiance,Longacre,Musical,4560,54,342171,37,8
20,12/20/2015,12,2015,An American In Paris,Palace,Musical,8855,66,1065074,72,8
20,12/20/2015,12,2015,Beautiful,Stephen Sondheim,Musical,7131,87,939619,77,8
20,12/20/2015,12,2015,Chicago,Ambassador,Musical,6151,71,514511,55,8
20,12/20/2015,12,2015,China Doll,Schoenfeld,Play,5486,73,822530,80,7
20,12/20/2015,12,2015,Dames At Sea,Helen Hayes,Musical,2622,56,111059,20,8
20,12/20/2015,12,2015,Fiddler On The Roof 2015,Broadway,Musical,11821,87,837216,54,1
20,12/20/2015,12,2015,Finding Neverland,Lunt-Fontanne,Musical,9266,77,909569,62,8
20,12/20/2015,12,2015,Fun Home,Circle In The Square,Musical,5164,87,544972,69,8
20,12/20/2015,12,2015,Hamilton,Richard Rodgers,Musical,10728,102,1658598,124,8
20,12/20/2015,12,2015,Hand To God,Booth,Play,2734,44,191331,30,8
20,12/20/2015,12,2015,Jersey Boys,August Wilson,Musical,6184,63,644517,56,8
20,12/20/2015,12,2015,King Charles Iii,Music Box,Play,5347,68,522604,52,8
20,12/20/2015,12,2015,Kinky Boots,Al Hirschfeld,Musical,8335,73,844200,68,8
20,12/20/2015,12,2015,Les Miserables '14,Imperial,Musical,8668,77,784124,66,8
20,12/20/2015,12,2015,Lord Of The Dance: Dangerous Games,Lyric,Special,6240,41,374462,25,8
20,12/20/2015,12,2015,Matilda,Shubert,Musical,9653,84,916089,69,8
20,12/20/2015,12,2015,Misery,Broadhurst,Play,5539,59,642120,51,8
20,12/20/2015,12,2015,Noises Off 2016,American Airlines,Play,3049,82,206490,51,0
20,12/20/2015,12,2015,On Your Feet!,Marquis,Musical,11089,85,1225820,79,8
20,12/20/2015,12,2015,School Of Rock,Winter Garden,Musical,9686,85,1023108,71,8
20,12/20/2015,12,2015,Something Rotten!,St. James,Musical,9005,73,875394,63,8
20,12/20/2015,12,2015,Spring Awakening 2015,Brooks Atkinson,Musical,6016,73,455435,45,8
20,12/20/2015,12,2015,Sylvia,Cort,Play,5242,61,254930,28,8
20,12/20/2015,12,2015,The Book Of Mormon,Eugene O'Neill,Musical,8721,102,1613034,117,8
20,12/20/2015,12,2015,The Color Purple 2015,Jacobs,Musical,8172,97,854716,82,8
20,12/20/2015,12,2015,The Curious Incident Of The Dog In The Night-Time,Ethel Barrymore,Play,5879,72,507254,56,8
20,12/20/2015,12,2015,The Gin Game 2015,Golden,Play,3668,57,283931,37,8
20,12/20/2015,12,2015,The Illusionists - Live On Broadway,Neil Simon,Special,8635,78,819500,66,8
20,12/20/2015,12,2015,The King And I 2015,Vivian Beaumont,Musical,6399,76,741407,61,8
20,12/20/2015,12,2015,The Lion King,Minskoff,Musical,13172,97,2152296,98,8
